is_list,major_name,major_description,studycheck_link,university_link,category,subcategory,major_category,university,location,degree_type,degree_label,language,duration_of_study,rating_amount,rating,recommendation_rate
True,Sozialarbeit/Sozialpädagogik,"
 1. bis 4. Semester (Vollzeit)) 1. Bis 7. Semester (Teilzeit)   Wissenschaftliche Arbeitstechniken  Grund- und Aufbaumodule: Professionelle Identität | Menschliche Entwicklung im sozialen Umfeld | Gesellschaftliche Strukturen undEntwicklungen | Rechtliche, sozialpolitische, institutionelle und sozial-wirtschaftliche Bedingungen | Kultur, Ästhetik, Medien Praxismodul   5. Semester (Vollzeit) 8. UND 9. Semester (Teilzeit) Auswahl von zwei Schwerpunktmodulen:  Arbeitsmarkt, Beruflichkeit und Soziale Arbeit Beratung Bewegungs- und Erlebnispädagogik  Bildung und Soziale Arbeit  Digitale Medien, Massenmedien und computer-vermittelte Kommunikation  Exklusion-Inklusion-Diversity  Gesundheit Kulturarbeit/Kulturpädagogik Menschenrechte  Soziale Arbeit im demografischen Wandel –Soziale Arbeit mit Älteren Zivilgesellschaft Aktuelle Theorie- und Forschungsperspektiven in der Sozialen Arbeit Bildung und Erziehung im internationalen und interkulturellen Kontext Entwicklungsförderung 6. bis 7. Semester (Vollzeit) 10. bis 12. Semester (Teilzeit)  Modul zur Staatlichen Anerkennung (Praxissemester)  Wahlmodul  Bachelor-Thesis 
",https://www.studycheck.de/studium/soziale-arbeit/hsduesseldorf-16560,https://soz-kult.hs-duesseldorf.de/bsasp,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Düsseldorf,Düsseldorf,B.A.,Bachelor of Arts,Deutsch,7 - 12 Semester,150,4.0,0.94
True,Soziale Arbeit,"
 Studiengangsinhalte der Vollzeitvariante: 1. Semester Sozialraumanalyse Praxismodul Theorien und Konzepte des sozialen Raums I 2. Semester Medien und Sozialer Raum Forschungsmethoden in der Sozialen Arbeit Theorien und Konzepte des sozialen Raums II Partizipation und Aktivierung Diversität und Sozialer Raum 3. Semester Sozialraumorientierte Organisationsentwicklung Forschung in der Sozialen Arbeit Professionelle Profilbildung I Planung und Konzeptentwicklung Studium Generale 4. Semester Masterarbeit Professionelle Profilbildung I Studium Generale 
",https://www.studycheck.de/studium/soziale-arbeit/hawk-5861,https://www.hawk.de/de/studium/studiengaenge/master-arts-soziale-arbeit-holzminden,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,HAWK - Hochschule für angewandte Wissenschaft und Kunst,Holzminden,M.A.,Master of Arts,Deutsch,4 - 7 Semester,6,3.5,0.83
True,Soziale Arbeit,"
 1. Semester: Modulbereich 1:  Erkenntnistheoretische Grundlagen empirischer Sozialforschung  Entwicklung des Forschungsdesigns  Methoden der Datenerhebung in der empirischen Sozialforschung Mudulbereich 2:  Innovative Soziale Arbeit:  Aktuelle Diskurse in der Theorie und Sozialpolitik  Theorie und Praxis der Sozialplanung Praxisorientierte Forschung und Qualitätsentwicklung: Chancen und Grenzen  Internationale Soziale Arbeit:  Grundlagen und Herausforderungen  Rahmenbedingungen internationaler Sozialer Arbeit  2. Semester:  Modulbereich 1:  Methoden der Datenanalyse der empirischen Sozialforschung  Modulbereich 2:  Innovative Soziale Arbeit:  Vertiefungen in einem ausgewählten Arbeitsfeld von Sozialplanung  Praxisentwicklung ausgewählter Innovationsprozesse  Internationale Soziale Arbeit:  Wissenschafts- und Professionsentwicklung internationaler Sozialer Arbeit  Praxisentwicklung und internationale Kontexte in der Sozialen Arbeit  3. Semester:  Modulbereich 3:  Gestaltung von Forschungsprozessen Masterarbeit  
",https://www.studycheck.de/studium/soziale-arbeit/hs-esslingen-11640,https://www.hs-esslingen.de/soziale-arbeit-master/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Esslingen,Esslingen am Neckar,M.A.,Master of Arts,"Deutsch, Englisch",3 Semester,2,3.4,0.5
True,Soziale Arbeit,"
 Das Studium umfasst folgende Vertiefungsgebiete: Kindheit und Jugend Ausgrenzung und Abweichung Gesundheit und Krankheit 
",https://www.studycheck.de/studium/soziale-arbeit/fh-erfurt-13075,https://www.fh-erfurt.de/fhe/studieninteressierte/bachelor-studium/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Fachhochschule Erfurt,Erfurt,B.A.,Bachelor of Arts,Deutsch,6 Semester,32,3.9,0.94
False,Soziale Arbeit,"
            Die Anforderungen an die Soziale Arbeit sind so vielfältig, dass die Theorie als Grundlage nicht ausreicht. An der SRH Hochschule Heidelberg unterstützen wir dich deshalb dabei, eine fachliche Haltung zu entwickeln – vor allem, indem du in der Praxis lernst: In der Auseinandersetzung mit konkreten praktischen Fällen erwirbst du nicht nur Handlungskompetenzen, du setzt dich zudem kritisch damit auseinander, wie soziale Ungleichheit entsteht, und lernst, dich dazu zu positionieren. 
        ",https://www.studycheck.de/studium/soziale-arbeit/hs-heidelberg-13612,https://www.srh-hochschule-heidelberg.de/bachelor/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,SRH Hochschule Heidelberg,Heidelberg,B.A.,Bachelor of Arts,Deutsch,6 Semester,13,3.9,1.0
True,Soziale Arbeit,"
 Studienbereich allgemeine Grundlagen: Kompetenzentwicklung Sozial- und Rechtswissenschaften Forschungsmethoden   Fachbezogener Studienbereich: zentrale Konzepte professioneller sozialer Arbeit Kenntnisse aus den Basisdisziplinen: Pädagogik, Soziologie, Politikwissenschaft, Medizin, Psychologie und Recht  Der Studiengang Soziale Arbeit kommt individuellen Schwerpunktsetzungen mit einem breiten Angebot an Vertiefungsmöglichkeiten entgegen, etwa hinsichtlich der politischen Dimension sozialer Berufe (Reflexion von politischen Rahmenbedingungen, Analyse von sozialen Bewegungen, Entwicklung von Handlungsstrategien), ihrer sozialpsychologischen Fundierung (z. B. im Hinblick auf die Bereiche Sucht, Psychiatrie und Prävention) oder ihrer Relevanz für bestimmte Altersgruppen (frühkindliche Pädagogik, Jugendarbeit, Altenarbeit). Die erworbenen theoretischen und handlungsorientierten Kenntnisse werden im Rahmen praktischer Studiensemester und bei der Gestaltung der abschließenden Bachelor-Arbeit angewandt und vertieft. Das Studium enthält zwei praktische Studiensemester von je 20 Wochen im 4. und 7. Semester. 
",https://www.studycheck.de/studium/soziale-arbeit/hs-magdeburg-13867,https://www.hs-magdeburg.de/studium/bachelor/soziale-arbeit.html,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Magdeburg-Stendal,Magdeburg,B.A.,Bachelor of Arts,Deutsch,7 Semester,49,3.9,1.0
True,Soziale Arbeit,"
 Das Studium gliedert sich in 23 Module, die unterschiedliche, thematisch aufeinander bezogene Lehr- und Lernformen zusammenfassen. Neben den Präsenzeinheiten (Seminare, Übungen, Vorlesungen, Projekte) kommt dem selbstständigen Studium und Arbeiten in kleinen Gruppen eine besondere Bedeutung zu. Modul 1 bis 3: Grundlagen Sozialer Arbeit Modul 4 und 5: Disziplinäre Zugänge Module 10 bis 12 und 22: Praxis Sozialer Arbeit Modul 13: Projektstudium Modul 14: Spezifische Methoden Modul 15: Querschnittsthemen Modul 16 und 17: Studium Generale und Studium Modul 18: Kulturelle und künstlerische Bildung Modul 19 bis 21: Forschung und Wissenschaftliches Arbeiten Modul 23: Bachelor-Arbeit 
",https://www.studycheck.de/studium/soziale-arbeit/hs-emden-leer-15670,https://www.hs-emden-leer.de/studieren/studienangebot/alle-studiengaenge/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Emden/Leer,Emden,B.A.,Bachelor of Arts,Deutsch,6 Semester,49,3.7,0.96
True,Soziale Arbeit,"
 Das Studium umfasst 7 Semester - davon sechs klassische Studiensemester und ein Praxissemester mit Begleitung durch die Hochschule. Die Studierenden können aus fünf  Studienschwerpunkten  wählen: Jugendarbeit, Jugendsozialarbeit, außerschulische Jugendbildung Gefährdetenhilfe Gesundheit, Alter, Rehabilitation interkulturelle/internationale Sozialarbeit Erziehungs- und Familienhilfe. Studieninhalte  sind u.a.: Wissenschaftliche Grundlagen und Theorien der Sozialen Arbeit Theorien und Methoden der Sozialen Arbeit in internationaler Perspektive Grundlagen der Psychologie Angewandte Pschologie Einführung in das pädagogische Denken Grundlagen der Sozialpolitik und Soziologie Sozialpolitik und Sozialadministration Grundlagen des beruflichen Handelns Grundlagen des wissenschaftlichen Arbeitens Methoden der empirischen Sozialforschung Einführung in die Arbeitsfelder Grundlagen des Rechts der Sozialen Arbeit Sozialrecht Sozialinformatik/Sozialmanagement Gesundheit und Soziale Arbeit Professionsethik Erziehung, Bildung, Kommunikation 
",https://www.studycheck.de/studium/soziale-arbeit/ku-eichstaett-16102,https://www.ku.de/studienangebot/soziale-arbeit-ba,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,KU Eichstätt-Ingolstadt,Eichstätt,B.A.,Bachelor of Arts,Deutsch,7 Semester,52,4.1,0.98
True,Soziale Arbeit,"
 1. bis 3. Semester Sozialarbeitswissenschaft I bis III Gesellschafts- und humanwissenschaftliche Perspektiven Kultur, Ästhetik, Medien Juristische Perspektiven I Gemeinwesenarbeit Soziale Gruppenarbeit und Soziale Einzelhilfe Wahrnehmung und Kommunikation I und II Sozialmanagement I incl. studienbegleitendes Praktikum Interdisziplinäre Perspektiven und Interdisziplinäres Projekt I und II 4. Semester Praxissemester im Umfang von 26 Wochen – systematisch angeleitet und reflektiert 5. bis 7. Semester Sozialarbeitswissenschaft IV und V Juristische Perspektiven II Sozialmanagement II Interdisziplinäre Profilierung Bezugswissenschaftliche Vertiefung Vertiefungsmodul I bis IV Allgemein- und fachwissenschaftliche Wahlpflichtmodule Bachelorarbeit Du kannst dein Studium, durch die Wahl von vier Vertiefungsmodulen, gezielt auf deine späteren Tätigkeitsfelder in der Sozialen Arbeit ausrichten. Mögliche Differenzierungen sind: Soziale Arbeit mit: Menschen mit psychischen Erkrankungen Menschen mit Behinderungen Abhängigkeitserkrankte Kindern Jugendlichen Senioren Case Management Kinderschutzarbeit Klinische Sozialarbeit Biografisches Theater 
",https://www.studycheck.de/studium/soziale-arbeit/hs-coburg-16103,https://www.hs-coburg.de/studium/bachelor/soziale-arbeit-und-gesundheit/soziale-arbeit.html,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Coburg,Coburg,B.A.,Bachelor of Arts,Deutsch,7 Semester,100,3.7,0.99
False,Soziale Arbeit,"
 Inhaltlich zielt unser Bachelor-Studiengang einerseits durch die Vermittlung einer breiten Basis auf eine universelle Qualifikation um vielfältige Perspektiven für die spätere berufliche Praxis im weiten Feld der Sozialen Arbeit zu eröffnen, andererseits geschieht durch das vertiefende Schwerpunktstudium auf eine, den persönlichen Neigungen, Kompetenzen und Zukunftszielen unserer Studierenden entsprechende Spezialisierung. Als international ausgerichteter Studiengang ist der Blick über den eigenen, nationalen „Tellerrand“ wichtiger Bestandteil des Studiums. Zudem hervorzuheben ist das Angebot im Bereich der „kreativen Medien“. Hier wird eine Vielzahl von Veranstaltungen zu Kunst, Werken, Musik, Sport, neue Medien und Medienpädagogik angeboten. 
",https://www.studycheck.de/studium/soziale-arbeit/hs-fulda-16667,https://www.hs-fulda.de/sozialwesen/studieninteressierte,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Hochschule Fulda,Fulda,B.A.,Bachelor of Arts,Deutsch,7 - 8 Semester,74,3.9,0.96
False,Soziale Arbeit,NA,https://www.studycheck.de/studium/soziale-arbeit/dhge-17947,http://www.dhge.de/DHGE/Studiengaenge/Soziales.html,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Duale Hochschule Gera-Eisenach,Gera,B.A.,Bachelor of Arts,Deutsch,6 Semester,80,3.9,0.99
True,Soziale Arbeit,"
 Grundlagen beruflicher Handlungskompetenzen Soziale Arbeit/Sozialpädagogik: Geschichte, Theorien, Konzepte Rahmenbedingungen sozialer Arbeit: Politik, Gesellschaft und Ökonomie Heterogenität und Lebenswelten Soziale Arbeit und Gesundheit: Interdisziplinäre Fall- und Projektarbeit Berufsübergreifende Handlungskompetenzen Interdisziplinäre Betrachtung des Lebenslaufs: Perspektive der Pädagogik und Sozialen Arbeit Interdisziplinäre Betrachtung des Lebenslaufs: Perspektive der Medizin und Psychologie Ethik Recht in der Sozialen Arbeit Fachspezifische Handlungskompetenzen Ästhetische Bildung Professionelles Handeln Sozialarbeitspolitik Vertiefungs- und Wahlpflichtbereich  |  Auswahl 2 aus 5 Kind, Jugend und Familie Existenzsicherung Kreative Interventionen in der Sozialen Arbeit Klinische Sozialarbeit und Rehabilitation Sexualpädagogik Praktische Kompetenzen Einstieg in die Praxis – Praxisfelder und Methoden Sozialer Arbeit/Sozialpädagogik Beratungskompetenzen und Persönlichkeitsbildung Professionelles Selbstverständnis Reflexion in der Praxis Praktikum Methodische wissenschaftliche Kompetenzen Wissenschaftliches Arbeiten Empirische Forschungsmethoden Sozialer Arbeit I und II Bachelorarbeit 
",https://www.studycheck.de/studium/soziale-arbeit/msh-hamburg-18978,https://www.arts-and-social-change.de/bachelor/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,MSH Medical School Hamburg,Hamburg,B.A.,Bachelor of Arts,Deutsch,6 Semester,23,3.9,0.83
True,Soziale Arbeit,"
 Berufliche Handlungskompetenz Theorien und Konzepte Sozialer Arbeit Pädagogik für die Soziale Arbeit Soziologie für die Soziale Arbeit Psychologie für die Soziale Arbeit Psychische Erkrankungen I und II Interventionen im Kindes- und Jugendalter Interventionen im Erwachsenenalter Berufsübergreifende Handlungskompetenz Sozialmanagement und Recht Profession, Organisation und soziale Berufe Erweiterte Fachkompetenzen Lebenswelt- und Lebenslagenanalyse Soziale Diagnosen und Evaluation Praxisfelder sozialarbeiterischer Interventionen (Wahlpflichtfächer 2 aus 4 mit je 10 CP) Kinderschutz und Kindeswohl Inter- und Transkulturalität Rehabilitation, Gesundheit und Sucht Krisenintervention und Deeskalationstraining Praktische Anwendung Praxisbezogenes Projekt Wissenschaftliche und methodische Kompetenz Forschungsmethodik I und II Masterarbeit 
",https://www.studycheck.de/studium/soziale-arbeit/msh-hamburg-18979,https://arts-and-social-change.de/master/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,MSH Medical School Hamburg,Hamburg,M.A.,Master of Arts,Deutsch,4 Semester,2,4.2,1.0
True,Soziale Arbeit,"
 1. Semester: Geschichte und Theorien Sozialer Arbeit Handlungsmaxime und Handlungskonzepte in der Praxis Grundlagenwissen der Bildungs- und Erziehungswissenschaft Kommunikation als Schlüsselkompetenz 2. Semester Einführung in Ansätze der Beratung und Hilfeplanung Grundlagenwissen der Soziologie und Psychologie Rechtliche Grundlagen der Sozialen Arbeit Sozialpolitische und sozialökonomische Rahmenbedingungen im Kontext 3. Semester Vertiefung des sozial- und verwaltungsrechtlichen Handlungswissens Ethische Fragen in der Sozialen Arbeit Für Teil-/Vollzeit: 1. Praxisphase inkl. Praxisbegleitung 4. Semester Forschungsgrundlagen und -praxis in eigenen Forschungsprojekten Vertiefung zentraler Methoden der Sozialen Arbeit: Sozialraumorientierung, soziale Gruppenarbeit, Beratung und Begleitung Diversität verstehen und fachlich konzeptionell reflektieren 5. Semester Soziale Arbeit in internationalen Bezügen Vertiefung und forschendes Lernen in einem der drei Wahlpflichtfächer: Kinder- und Jugendhilfe Gesundheitsbezogene Soziale Arbeit Flucht und Migration Für Teil-/Vollzeit: 2. Praxisphase inkl. Praxisbegleitung 6./7. Semester Bachelorarbeit Kolloquium Stärkung der professionellen Identität und Orientierung Flexisemester für Teilzeit und dual Studierende 
",https://www.studycheck.de/studium/soziale-arbeit/fliedner-fh-19003,https://www.fliedner-fachhochschule.de/studium/soziale-arbeit-b-a-vollzeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,Fliedner Fachhochschule,Düsseldorf,B.A.,Bachelor of Arts,Deutsch,6 - 7 Semester,50,3.6,0.92
True,Soziale Arbeit,"
 Grundlagen beruflicher Handlungskompetenzen Einführung in das Studium Soziale Arbeit: Geschichte, Theorien und Konzepte Rahmenbedingungen Sozialer Arbeit: Politik, Gesellschaft und Ökonomie Heterogenität und Lebenswelten Soziale Arbeit und Gesundheit: Interdisziplinäre Fall- und Projektarbeit Berufsübergreifende Handlungskompetenzen Interdisziplinäre Betrachtung des Lebenslaufs: Perspektive der Pädagogik und Sozialen Arbeit Interdisziplinäre Betrachtung des Lebenslaufs: Perspektive der Medizin und Psychologie Ethik Recht in der Sozialen Arbeit und Rechtstutorien Ästhetische Bildung Professionelles Handeln und Persönlichkeitsbildung Trauma und Krise Fachspezifische Handlungskompetenzen Vertiefungs- und Wahlpflichtbereich (Auswahl 2 aus 4) Babylotsen und andere Frühe Hilfen Systemisches Arbeiten und Beratung Psychomotorik und erlebnispädagogische Förderung Klinische Sozialarbeit und Rehabilitation Praktische Kompetenzen Einstieg in die Praxis: Praxisfelder und Methoden Beratungskompetenzen Praktikumsbegleitung und Reflexion der Praxis Praktikum Management- und wissenschaftliche Kompetenzen Wissenschaftliches Arbeiten Empirische Forschungsmethoden Sozialer Arbeit I + II Bachelorarbeit 
",https://www.studycheck.de/studium/soziale-arbeit/msb-19239,http://www.medicalschool-berlin.de/studium-bewerbung/fakultaet-gesundheit/bachelorstudiengaenge/soziale-arbeit/,Gesellschaftswissenschaften,Sozialarbeit & Sozialwesen,Soziale Arbeit,MSB Medical School Berlin,Berlin,B.A.,Bachelor of Arts,Deutsch,6 Semester,42,4.0,0.93
